ticker,delta_ipca,delta_selic,ibc_var,var_dolar
AALR3,-0.04351175329926728,0.06598510564494617,0.96673865319482,-1.4162007703259578
ABCB4,-0.028112422485996325,-0.005100067293260151,-0.44535434635384175,-1.5941808900724308
ABEV3,0.012923312239585101,0.012212863112337375,0.2820605990705656,-0.4489122136081027
ADHM3,-0.04713932209659405,0.05534851714606866,-3.0107845907258377,-1.644567057405395
AEDU3,0.07600169165770886,-0.014370209501590344,-3.999120783557256,-0.665141158159658
AELP3,-0.09089960477047561,0.11837316032035071,-0.46851968031681146,-1.0274154662964219
AERI3,-0.13650025224361143,-0.024363323687758565,0.4812788515252313,-1.3869319628506138
AFLT3,-0.04765138942708127,-0.06279250717531151,1.8469411168984875,-0.6497995432531766
AGRO3,-0.029977378080123223,-0.015118121013801077,-0.5163191560347096,-0.5478598371320098
AGXY3,-0.21292478745113438,0.11752215001543963,0.6515485928952125,-2.5435896601284314
ALLD3,-0.16074651422526354,-0.01945404451125597,-1.2750145432930586,-3.692405421732884
ALOS3,-0.018991193561409343,-0.009592269067071061,0.5611236265293738,-1.1874225199462929
ALPA4,-0.030270815624733757,0.003383797900485905,0.6502017548264769,-0.6222843026228426
ALPK3,-0.16313851881333774,-0.09778340847231454,-4.279449181551558,-3.38032635658564
ALSC3,-0.015439431385848124,-0.021481016465751544,0.3919091301033433,-0.9975786229176251
ALUP11,-0.03746721750131933,0.012378150087853333,-0.0923291535858316,-0.7021746355005556
AMAR3,-0.08277200241472403,0.003518391398141439,-0.6233869771486815,-2.526239016148655
AMBP3,0.24444616041595532,0.17660989775157002,1.1390357621282712,0.322841981554002
AMBV4,0.07373266074231322,0.012670310316457687,-0.699778987681023,0.1927856783614588
AMER3,-0.09690031105707467,-0.04980698454607901,-2.4908902427798427,-1.6775619119550733
AMIL3,-0.06951701514060521,-0.02295140683557558,0.24046914678616105,-0.7291353552641355
ANIM3,-0.11526988418159376,0.0003055699322642019,-0.02678461598894899,-2.2019895948664274
APER3,0.01923713434689287,-0.06761909720390938,-0.15887660079073096,-1.8132001758758487
ARML3,-0.01691426017241565,-0.001384931041641023,2.585450683514197,-2.6485419667588683
ARND3,0.06783513406484865,-0.14026213086728753,-4.523967140155467,-2.320590617511062
ARTR3,-0.025055923051256253,-0.04123578281755227,-1.92908124033621,-0.4071317748784229
ASAI3,-0.050152149266904894,0.00508108293686307,2.103424999100714,-2.299058528719711
AURE3,-0.011817445940862675,-0.012550794467979173,-0.10131256601290772,-0.9136233532167366
AUTM3,0.012544876684129964,-0.04765914932625534,-1.4258963815602925,-0.5681749809882244
AVLL3,-0.11813942695129849,-0.04473537607065829,-4.512282253150255,-4.0376616889323405
AXIA3,-0.03313163042887528,0.023181143389405294,-0.8734149361245519,-1.90615030205749
AZEV4,0.0409106306549671,-0.053823051722108745,-3.256871338586957,-3.8781171956450433
AZUL4,-0.09903330105008751,-0.11798559811902082,-1.0341266329499328,-4.730827991445777
AZZA3,-0.03924972461779745,-0.03782051602663156,-0.05061972759891098,-1.41586890010465
B3SA3,-0.07650720833113603,-0.052740632365281426,-1.0372291770927584,-2.131643836648811
BALM4,-0.05499702342603127,-0.02702779802006612,0.8075345072738369,-1.8281990871965441
BAUH4,0.011361634991455071,-0.04229749001430681,-0.662927513967091,-0.6792337730503429
BAZA3,0.014515092540658102,-0.01822059615591468,-0.4194832695866429,-0.6773763000824298
BBAS3,-0.05277765356155131,0.005143450009895703,-0.6093020529936553,-2.036318494676945
BBDC4,-0.05508735314510629,-0.005546965056207349,-0.2491871413894704,-1.5182758542257688
BBSE3,-0.01824904227857538,0.007653582478390696,-0.31955748241239723,-1.0392488129265693
BDLL4,-0.1177127255148465,0.0015451246835187574,2.1273883633873383,-1.7780782414058862
BEEF3,-0.025253384500994402,-0.016511552079788928,-1.5771043894519228,-0.6530245173404452
BEES3,-0.02431549907509088,-0.009690512778965921,0.1589471763062324,-0.9855474027596949
BEMA3,0.00839881268401111,-0.03163151125497294,-1.8154895035295855,-0.48325874811224595
BGIP4,-0.010508091317348596,-0.03972629811939588,1.3944756244998198,-1.270402974442621
BHGR3,0.11301768299971263,0.0443823512546805,-0.6941716014545243,-0.7706799707088572
BHIA3,-0.2651647331501732,-0.053515029380222644,-0.4729701001111071,-3.9417360911763386
BICB4,0.06767997687200754,0.12109152815384719,-0.9790377439305262,-0.5215844569614048
BIED3,-0.010788845320412724,-0.04630445286457608,1.0731850755141155,-0.41937077891873076
BIOM3,-0.022628761896699125,-0.12634034456362245,0.29571991908300144,-0.8158714778617481
BISA3,-0.003888865453465522,0.03287466675733066,-6.159008947585643,-1.1429925056699595
BLAU3,0.022146388568795618,0.02105377421702522,-0.25411311671782966,-1.1997992070672567
BLUT4,-0.055338576510877556,0.056141634104394336,-1.2286906805455806,-1.6237197686976594
BMEB4,0.008777310595749977,-0.0412922997597809,1.24879319281834,-0.36826901082370317
BMGB4,-0.005857886428062498,-0.05881222909073111,-1.710959227921967,-2.2575955210423553
BMIN4,-0.05361254256445877,-0.008512758637289343,-0.9022741293051457,-1.228850580887416
BMKS3,-0.0213554940231868,0.016715645447576852,1.27394532639772,-0.23934551824966918
BMOB3,-0.035944487417088375,0.03425089262060242,3.514990418903939,-1.755102046708731
BMTO4,-0.02017929194574693,0.03961421576057528,-0.18045607811110453,-0.4204421512013728
BNBR3,0.008650727210652288,-0.04627989772953364,-0.05358183752965873,-0.6819488069222873
BOBR4,-0.03586012168498066,-0.09297665517917719,-1.2397189251538367,-1.7233220051392295
BPAC11,-0.06003487788299913,-0.03386931387626187,0.37600987468490255,-2.353112938058605
BPAN4,-0.05475254699716911,-0.03389050780477117,1.96739585434561,-2.0063383259314533
BPHA3,-0.031997238815461786,-0.03785783138145453,4.923809242722806,-1.5540193608394905
BRAP4,-0.06519606127581037,-0.06408234950494217,-0.13985695883839122,-1.222196266338408
BRAV3,-0.054495914954695385,-0.009543831763086999,-2.846768304243645,-1.2716027568959143
BRBI11,-0.10318475343837147,-0.037757157524905736,-2.1176752872475797,-3.32631321105968
BRFS3,-0.02045649450078247,-0.0044904505874394825,-0.837972213653283,-0.6289175848329083
BRIT3,0.16837633444089647,-0.11824412649464883,-3.7999336317584564,-3.1311212515024676
BRIV4,-0.007368419951150883,-0.016514624519967658,-0.4580143575178518,-0.3255744744913477
BRKM5,-0.07447182783714806,0.01950183392890983,-0.5917323032808393,-0.5386936832981484
BRML3,0.010735500190369264,-6.0412823472905455e-06,0.01490595843258935,-1.2532634865472259
BRPR3,0.011509624350961622,-0.005092595981609662,1.39185880456552,-0.462750001488644
BRSR6,-0.03802994327170734,-0.021853403689394504,-0.8006096205994564,-2.2663191478519704
BSEV3,-0.15922396891402213,0.08315444877048592,1.7205346329954159,-1.7648543276083548
BSLI3,-0.1609032575342048,-0.06246357007341584,1.2091978894017676,-1.100872347410852
CAMB3,-0.07712373844850577,-0.05584071538512979,2.5574610521911127,-2.089966222828944
CAML3,-0.013827339250781478,-0.03676298004775108,0.6476591148169476,-0.07361553212645297
CASH3,-0.11401146770084285,-0.02364097899009805,1.5431363270148277,-3.6155108563394966
CBAV3,-0.060150015696059496,-0.022473434389911964,-1.2758403005336527,-2.615091400198436
CBEE3,-0.0708745828722896,-0.007728538378612426,1.6725140424510296,-0.2835088234029687
CCHI3,-0.1302879868788043,-0.2756878069973262,-9.026354811132979,0.10496960292912372
CCXC3,0.09396280316109092,0.06135274184917728,-2.819728614503956,1.4458717760571274
CEAB3,-0.10991517587879765,-0.12177417220558304,-2.93871286220781,-4.530908354746337
CEBR6,-0.04679318662908499,0.016459320597637016,1.8096944523707423,-0.46461152485567486
CEDO4,-0.02756115121221378,-0.09274632322784089,-1.0793144072778085,-2.4987702714658195
CEEB3,-0.013554024878155886,-0.02769587949161583,0.3276248793847842,-0.23188130225928283
CESP6,-0.03527696415361209,-0.016394923117380982,-0.5698437496481867,-1.050009483074724
CGAS5,-0.020126458180489238,-0.010803646655769694,1.009713444602041,-0.5053197797720446
CGRA4,-0.023155003468645408,-0.0037277700514351877,0.6449477487819267,-0.7672158002254997
CIEL3,0.08647845340163404,0.009507909698164826,0.43297214173635773,-1.0241557133060761
CLSA3,0.05319319931673423,-0.13352862383879358,-3.2883282676294465,-0.1114744084029089
CLSC4,-0.01773236743396435,0.007293632441716482,1.026395333370012,-0.6738686705837992
CMIG4,-0.04547979592798859,0.005886637987846572,-0.0789821963907904,-1.6698689221501248
CMIN3,-0.12334838540499497,-0.07303401066562117,-0.2451626601763668,-1.5183643700495546
COCE5,-0.04304846329678157,-0.008974759313718163,0.40611920492172315,-0.5943124671700662
COGN3,-0.07259133197393389,0.03486400936866826,0.36727293182980825,-1.8187833614845514
CPFE3,-0.031293068041129864,0.022281502947323346,-0.31829030116531754,-0.7155699103524161
CPLE6,-0.01910371515198148,0.023582900713135277,-0.20215098752465133,-0.974288626175356
CPRE3,0.0030956353291169813,-0.01963731112279974,0.2809078802269023,-0.14742171333837345
CREM3,0.019112212946856395,-0.03231621502005164,0.8909910608008565,0.14110951288869988
CRFB3,0.020812754303317416,0.016814916003681738,-1.1333619923046987,-1.2047868459645357
CRIV4,0.004411640575752119,-0.010230342935550803,0.8368212003655241,-0.0860950499255605
CRPG5,-0.0372442710275874,-0.08884509246247745,-1.677977119191051,-0.713799066635973
CRUZ3,0.006254830241996835,0.003323798633770199,-0.0869203997473621,-0.0828954939406053
CSAN3,-0.03256141479199531,-0.022751855247214636,-0.6562236961474303,-1.1063119193571542
CSED3,-0.054995980358059436,-0.019493655931905322,-0.6173638420957529,-2.6243043153270484
CSMG3,0.013732888740850964,-0.03620722664015814,-1.4196631231074115,-1.4286323990781722
CSNA3,-0.09467167253148087,-0.044538061784262464,-0.680045939808765,-1.4992522566955921
CSRN3,-0.04769749037955701,0.07693997240807628,1.10354828751415,-0.6828080578144594
CSUD3,-0.041426735598935685,-0.07104526312978277,-0.7520687523115259,-1.204121759504915
CTAX3,-0.08057513316570478,-0.02643608904408653,-0.5756679624884415,-1.6917949310704434
CTKA4,-0.01477102275438312,-0.09866355053504569,-0.3828080614265431,-2.842464684623517
CTNM4,-0.034400374068261554,-0.03788722526758018,-0.6284017903132832,-2.2307124106679947
CTSA4,-0.07013698463628068,-0.10291002454796752,0.15766230632472167,-1.499434498524819
CURY3,-0.0792148371708381,-0.03345835570193585,-1.056253507516038,-1.5013707608680926
CVCB3,-0.07586999042555265,-0.02939161404493806,-0.3998421443961806,-2.5333337233824764
CXSE3,-0.009892340610206428,-0.02582030734175044,-0.6027606209333504,-1.8924414672844456
CYRE3,-0.028103534748916133,-0.027689373441478975,0.9988827234397094,-1.7261404685903567
DASA3,-0.017393639456853294,-0.014213579470244679,-2.576190025552668,-0.840347960906674
DAYC4,0.061510110513822894,0.0004727536282953214,-0.5614209511229656,-0.4091288409419177
DESK3,-0.06599853032006012,-0.15529784466722277,-0.6721663796637283,-3.2942739066514513
DEXP3,0.0014506071861912773,0.007893645891050603,1.490075842948214,-0.8668662444656332
DIRR3,-0.0381278331002399,-0.011466684822718362,1.7275589384587238,-1.3579571024142867
DMVF3,-0.0456074319676015,-0.09609831529740837,-1.1209972687856014,-2.0106415149646955
DOHL4,-0.016372908197119458,0.010856523826447355,-0.5529419104628092,-0.620736298431265
DOTZ3,-0.1425666931036175,-0.01139849828214318,0.6156851908189138,-1.4650857091600034
DTCY3,-0.004694738794125949,-0.09467804521464282,-3.993656661416958,-2.4449134985573635
DXCO3,-0.04350522701300158,-0.02191289716894214,0.7698148536806515,-1.465537231824174
EALT4,-0.05666918919456779,-0.07294797074133554,2.0512161163303686,-0.8909052464660319
EBTP4,-0.006248979700361784,-0.04698510568618282,-5.5154070945187,-0.37978386219102866
ECOR3,-0.06354482506809501,-0.012545875570030755,0.6928830944257974,-1.3069599312354074
EGIE3,-0.04066942822469073,-0.009132818980916198,-0.06534245105042741,-0.9732455912756484
EKTR4,-0.01592922235637028,0.06528973894302299,1.8791204297557622,0.3070401987979093
ELEK4,-0.018716590981013206,-0.024861561478930806,-0.10575592982515958,-0.032875109870402874
ELMD3,-0.07445054507118554,-0.10726633444526777,-1.3894715764664491,-1.0753664877077487
ELPL4,-0.04296547180751955,0.006138330071526282,-2.258517606731829,-1.072826715030096
EMAE4,-0.005913518997032456,-0.04929367852708496,-0.11996049193070402,-0.7233487987281864
EMBJ3,0.07662961660748824,-0.02251519379183233,1.517776801260494,-0.43158848329944877
ENAT3,0.029928194904503998,-0.01579288794023257,-0.5277238904755451,-0.7666058384818981
ENBR3,0.007032624776297093,0.02505734900255533,-0.3494242362816514,-0.4591851584586234
ENEV3,-0.04541836901939487,-0.02072610960296552,0.7054146716295809,-0.983181092708783
ENGI11,-0.036022417062620944,0.005371416391620627,-0.28445253110894264,-1.0046825428662562
ENJU3,-0.20547431538337207,-0.2096121098455276,-0.36928516781674037,-3.4831141391371387
ENMT4,0.03679619141960935,0.055324818417327504,0.2731674817908234,-0.3261922414746602
EPAR4,0.00934802394898658,0.06136390649799799,-4.116997552845813,-0.8330631169720568
EQPA3,-0.016689641870761957,0.016172493955892677,-0.35595253066138133,-0.9708256552025125
EQTL3,-0.019463751960443573,0.0047309990332981165,0.22038097712565635,-0.613834214514497
ESPA3,-0.04059805207252449,-0.10671407757931743,2.7709807876937105,-3.4361953454892653
ESTR4,-0.006987256058649418,0.0026218897425782164,0.7825716429821244,-0.6908458795793574
ETER3,-0.0242024333795096,0.00553546795721287,0.6994799946784089,-1.3885572351881428
EUCA4,-0.03806350142767594,-0.013967627040782051,0.5499563603950977,-1.138184917048775
EVEN3,-0.033296599933773915,-0.02332995834534353,1.5067316574516316,-1.7702420836326358
EZTC3,-0.039330830571348806,-0.019257564381482836,0.21442573140878052,-1.7336565679974347
FESA4,-0.039504376138691066,-0.00497918536818321,-0.863114932168879,-0.4359581188723658
FHER3,-0.029872628056074643,0.027860366281706673,0.6688804244413036,-0.9956837813455043
FIBR3,0.11295565185191239,-0.04651950788274885,-2.1202156687847378,0.7952390798367427
FICT3,0.10592462589467252,0.011594636378395706,0.1572944300724689,0.22518129146372684
FIEI3,-0.025779855870958844,0.03200078294714266,1.1920002413136719,-0.15056518560546536
FIQE3,-0.06667169137119207,-0.03192248879540754,-0.7166524564849029,-2.4580332379810144
FLRY3,-0.02500302028899136,0.007010765103927162,-0.07207354043191316,-0.45924311852742133
FRAS3,-0.009781212638087185,-0.03324936593744524,0.5870333988991946,-1.3128674994389091
FRIO3,-0.11440657541413139,-0.0966429746939301,-1.4306245862224072,-2.1220111267737245
FRTA3,-0.06580807852216355,0.01909113580544626,0.6172603866495034,-1.2935282933767638
FTRX4,0.1776496604427472,-0.07313299095610912,-7.92092372247455,-1.65932139657741
GEPA4,-0.012339260081074966,-0.028582615663620782,-0.21911425137580054,-0.292186369984517
GETI4,0.007375037902873752,0.005879408031328262,0.07648543758877091,-0.2331588030225965
GFSA3,-0.1851369454264168,-0.027947508691716635,0.819860471380444,-1.9066529955879892
GGBR4,-0.03197910824454215,-0.05114248173731235,0.12442963814448915,-1.1298301106489625
GGPS3,-0.04498205120842941,-0.051810971251249546,-0.26944850069299625,-2.7822157328762285
GMAT3,-0.031296611209842166,-0.03011031223829786,-4.109820950043156,-2.0923478811054217
GNDI3,-0.08490155605126344,-0.04895725687499011,0.027690760251963376,-0.8564580897260325
GOAU4,-0.05089302394223454,-0.06259003746255776,0.6044311273299121,-1.392234841692518
GOLL4,-0.10440875857053375,-0.04146335058927325,0.2872758296175004,-3.351345692613493
GRND3,0.008414327658457706,-0.020064348901072247,0.6750567327086273,-0.7103490319602185
GSHP3,0.053085600507056914,0.01613662634494968,2.2099950205666534,-1.1681164311850938
HAGA4,-0.01917702832137068,-0.0013703720206836951,-1.0428710383197144,-0.8413372900691817
HAPV3,-0.05052136810771142,-0.054769980197921446,-1.4425678968384803,-1.9580300072523689
HBOR3,-0.0035015716385041126,-0.01287636368936185,0.9268338360224089,-1.9404728272834317
HBRE3,-0.08778872835339473,-0.08997788222298647,-1.407023573660021,-2.6051566738609093
HBSA3,-0.11413728174184698,-0.07880904955260101,-0.21005563687327677,-1.4931235548999675
HBTS5,-0.0888621842980938,-0.044216877338429925,2.4478150151121048,-1.5959177018116946
HETA4,-0.09980526606791273,0.020444011892085025,1.8951780358385162,-1.7835077919409055
HGTX3,-0.017152870297057504,0.0558758858785263,1.0648931767078955,-0.9632452578424512
HOOT4,-0.09264000530116322,-0.04619119918835141,0.03158869482105031,-1.2403766242523209
HYPE3,-0.0032310431578724324,0.021076392994001516,-0.9517971015218034,-1.3264542169360174
IDVL4,0.015892539372955483,-0.055905650672179244,0.10342911825273202,-1.9614686807060118
IFCM3,-0.24246497010661383,0.0027766741001131016,0.6563695556700617,-4.330015206876124
IGBR3,-0.0772253826677938,0.07442038538022826,0.5531874356493055,-0.7983017410953442
IGTA3,-0.002913511750892925,-0.017131913934093652,0.02859322800254105,-1.1660820960094647
IGTI11,-0.0431303655225945,-0.005992997695401129,0.7886245836680508,-1.3716221564417634
IMBI4,0.09434096198458562,0.08181522248226898,4.355347945880484,0.85332963517951
IMCH3,0.012257270343287156,-0.13495779407763056,-8.213429793557658e-05,-2.118790568661586
INEP4,0.004116297085362534,-0.033308753192222665,-1.7914422879124685,-1.423081680374712
